order_name,family_name,is_areal,avibase_id,ebird_species_code,birds_of_the_world_url,common_name,scientific_name,soi_number_loggers_approx_raw,body_mass_g,tagged_previously
Apodiformes,Trochilidae,True,AVIBASE-91AD1DE4,glteme1,https://birdsoftheworld.org/bow/species/glteme1/,Glittering-throated Emerald,Chionomesa fimbriata,,4.9,
Apodiformes,Apodidae,True,AVIBASE-4603DB3F,gloswi1,https://birdsoftheworld.org/bow/species/gloswi1/,Glossy Swiftlet,Collocalia esculenta,,6.3,
Apodiformes,Trochilidae,True,AVIBASE-DA7DAB3E,glthum1,https://birdsoftheworld.org/bow/species/glthum1/,Glow-throated Hummingbird,Selasphorus ardens,,3.1,
Apodiformes,Trochilidae,True,AVIBASE-B8D63EF5,glopuf2,https://birdsoftheworld.org/bow/species/glopuf2/,Glowing Puffleg,Eriocnemis vestita,,4.5,
Apodiformes,Trochilidae,True,AVIBASE-BABFAFDA,gobsta1,https://birdsoftheworld.org/bow/species/gobsta1/,Golden-bellied Starfrontlet,Coeligena bonapartei,,6.5,
Apodiformes,Trochilidae,True,AVIBASE-E1D0A144,gobpuf1,https://birdsoftheworld.org/bow/species/gobpuf1/,Golden-breasted Puffleg,Eriocnemis mosquera,,5.3,
Apodiformes,Trochilidae,True,AVIBASE-05C96F92,goceme1,https://birdsoftheworld.org/bow/species/goceme1/,Golden-crowned Emerald,Cynanthus auriceps,,2.6,
Apodiformes,Trochilidae,True,AVIBASE-1E1E7878,gotsap1,https://birdsoftheworld.org/bow/species/gotsap1/,Golden-tailed Sapphire,Chrysuronia oenone,,5.0,
Apodiformes,Trochilidae,True,AVIBASE-D58197D4,gobsta4,https://birdsoftheworld.org/bow/species/gobsta4/,Golden-tailed Starfrontlet,Coeligena eos,,,
Apodiformes,Trochilidae,True,AVIBASE-12F472A3,gorpuf1,https://birdsoftheworld.org/bow/species/gorpuf1/,Gorgeted Puffleg,Eriocnemis isabellae,,4.5,
Apodiformes,Trochilidae,True,AVIBASE-D88EA528,gorsun1,https://birdsoftheworld.org/bow/species/gorsun1/,Gorgeted Sunangel,Heliangelus strophianus,,5.5,
Apodiformes,Trochilidae,True,AVIBASE-42C220C5,gorwoo2,https://birdsoftheworld.org/bow/species/gorwoo2/,Gorgeted Woodstar,Chaetocercus heliodor,,2.0,
Apodiformes,Trochilidae,True,AVIBASE-3DC76B80,colinc3,https://birdsoftheworld.org/bow/species/colinc3/,Gould's Inca,Coeligena inca,,,
Apodiformes,Trochilidae,True,AVIBASE-0BCA95F5,goujew1,https://birdsoftheworld.org/bow/species/goujew1/,Gould's Jewelfront,Heliodoxa aurescens,,6.4,
Apodiformes,Apodidae,True,AVIBASE-61C74CAD,grdswi1,https://birdsoftheworld.org/bow/species/grdswi1/,Great Dusky Swift,Cypseloides senex,,82.3,
Apodiformes,Trochilidae,True,AVIBASE-D370EC58,gresap1,https://birdsoftheworld.org/bow/species/gresap1/,Great Sapphirewing,Pterophanes cyanopterus,,9.3,
Apodiformes,Apodidae,True,AVIBASE-88679F12,gstswi1,https://birdsoftheworld.org/bow/species/gstswi1/,Great Swallow-tailed Swift,Panyptila sanctihieronymi,,48.1,
Apodiformes,Trochilidae,True,AVIBASE-97C2A2A4,grbher1,https://birdsoftheworld.org/bow/species/grbher1/,Great-billed Hermit,Phaethornis malaris,,5.9,
Apodiformes,Trochilidae,True,AVIBASE-5C47DAE8,greher1,https://birdsoftheworld.org/bow/species/greher1/,Green Hermit,Phaethornis guy,,6.3,
Apodiformes,Trochilidae,True,AVIBASE-507994F5,colinc4,https://birdsoftheworld.org/bow/species/colinc4/,Green Inca,Coeligena conradii,,,
Apodiformes,Trochilidae,True,AVIBASE-03680018,greman1,https://birdsoftheworld.org/bow/species/greman1/,Green Mango,Anthracothorax viridis,,6.6,
Apodiformes,Trochilidae,True,AVIBASE-88B5FB8A,gretho1,https://birdsoftheworld.org/bow/species/gretho1/,Green Thorntail,Discosura conversii,,3.0,
Apodiformes,Trochilidae,True,AVIBASE-8F6E114E,gawhum1,https://birdsoftheworld.org/bow/species/gawhum1/,Green-and-white Hummingbird,Elliotomyia viridicauda,,6.1,
Apodiformes,Trochilidae,True,AVIBASE-F9E46CF4,grbfir1,https://birdsoftheworld.org/bow/species/grbfir1/,Green-backed Firecrown,Sephanoides sephaniodes,,5.2,
Apodiformes,Trochilidae,True,AVIBASE-41B02B1C,whthil3,https://birdsoftheworld.org/bow/species/whthil3/,Green-backed Hillstar,Urochroa leucura,,11.4,
Apodiformes,Trochilidae,True,AVIBASE-5C67D209,gnbhel1,https://birdsoftheworld.org/bow/species/gnbhel1/,Green-bearded Helmetcrest,Oxypogon guerinii,,4.8,
Apodiformes,Trochilidae,True,AVIBASE-2E35624C,grbhum1,https://birdsoftheworld.org/bow/species/grbhum1/,Green-bellied Hummingbird,Saucerottia viridigaster,,3.7,
Apodiformes,Trochilidae,True,AVIBASE-3625DE61,gnbman,https://birdsoftheworld.org/bow/species/gnbman/,Green-breasted Mango,Anthracothorax prevostii,,6.4,
Apodiformes,Trochilidae,True,AVIBASE-4EF75683,gbmgem1,https://birdsoftheworld.org/bow/species/gbmgem1/,Green-breasted Mountaingem,Lampornis sybillae,,6.3,
Apodiformes,Trochilidae,True,AVIBASE-826BF290,grcbri1,https://birdsoftheworld.org/bow/species/grcbri1/,Green-crowned Brilliant,Heliodoxa jacula,,8.1,
Apodiformes,Trochilidae,True,AVIBASE-C9F9F99A,plover3,https://birdsoftheworld.org/bow/species/plover3/,Green-crowned Plovercrest,Stephanoxis lalandi,,4.0,
Apodiformes,Trochilidae,True,AVIBASE-4E14B87E,grfhum1,https://birdsoftheworld.org/bow/species/grfhum1/,Green-fronted Hummingbird,Ramosomyia viridifrons,,6.3,
Apodiformes,Trochilidae,True,AVIBASE-0EB01930,grflan1,https://birdsoftheworld.org/bow/species/grflan1/,Green-fronted Lancebill,Doryfera ludovicae,,6.0,
Apodiformes,Trochilidae,True,AVIBASE-CFFF4296,andhil2,https://birdsoftheworld.org/bow/species/andhil2/,Green-headed Hillstar,Oreotrochilus stolzmanni,,8.7,
Apodiformes,Trochilidae,True,AVIBASE-D4F4C613,grteme1,https://birdsoftheworld.org/bow/species/grteme1/,Green-tailed Emerald,Chlorostilbon alice,,3.5,
Apodiformes,Trochilidae,True,AVIBASE-5CA2331E,grtgol1,https://birdsoftheworld.org/bow/species/grtgol1/,Green-tailed Goldenthroat,Polytmus theresiae,,3.8,
Apodiformes,Trochilidae,True,AVIBASE-5DEE6DC8,grttra1,https://birdsoftheworld.org/bow/species/grttra1/,Green-tailed Trainbearer,Lesbia nuna,,3.7,
Apodiformes,Trochilidae,True,AVIBASE-C68FB697,grtcar1,https://birdsoftheworld.org/bow/species/grtcar1/,Green-throated Carib,Eulampis holosericeus,,5.7,
Apodiformes,Trochilidae,True,AVIBASE-781FA842,grtman1,https://birdsoftheworld.org/bow/species/grtman1/,Green-throated Mango,Anthracothorax viridigula,,7.5,
Apodiformes,Trochilidae,True,AVIBASE-9A164FA0,gtmgem1,https://birdsoftheworld.org/bow/species/gtmgem1/,Green-throated Mountaingem,Lampornis viridipallens,,5.3,
Apodiformes,Trochilidae,True,AVIBASE-A10F06E5,grepuf1,https://birdsoftheworld.org/bow/species/grepuf1/,Greenish Puffleg,Haplophaedia aureliae,,5.2,
Apodiformes,Trochilidae,True,AVIBASE-D055D315,gybcom1,https://birdsoftheworld.org/bow/species/gybcom1/,Grey-bellied Comet,Taphrolesbia griseiventris,,8.9,
Apodiformes,Trochilidae,True,AVIBASE-6EF5884B,gybsab1,https://birdsoftheworld.org/bow/species/gybsab1/,Grey-breasted Sabrewing,Campylopterus largipennis,,8.3,
Apodiformes,Trochilidae,True,AVIBASE-72304E21,gycher1,https://birdsoftheworld.org/bow/species/gycher1/,Grey-chinned Hermit,Phaethornis griseogularis,,2.3,
Apodiformes,Apodidae,True,AVIBASE-0F898234,grrswi1,https://birdsoftheworld.org/bow/species/grrswi1/,Grey-rumped Swift,Chaetura cinereiventris,,13.9,
Apodiformes,Apodidae,True,AVIBASE-80265F80,gyrswi5,https://birdsoftheworld.org/bow/species/gyrswi5/,Grey-rumped Swiftlet,Collocalia marginata,,5.9,
Apodiformes,Hemiprocnidae,True,AVIBASE-9B8B422F,gyrtre1,https://birdsoftheworld.org/bow/species/gyrtre1/,Grey-rumped Treeswift,Hemiprocne longipennis,,42.8,
Apodiformes,Apodidae,True,AVIBASE-2F1D27B4,himswi2,https://birdsoftheworld.org/bow/species/himswi2/,Himalayan Swiftlet,Aerodramus brevirostris,,13.4,
Apodiformes,Trochilidae,True,AVIBASE-DD88EB5A,hiseme1,https://birdsoftheworld.org/bow/species/hiseme1/,Hispaniolan Emerald,Riccordia swainsonii,,4.3,
Apodiformes,Trochilidae,True,AVIBASE-C8DB5DBF,antman2,https://birdsoftheworld.org/bow/species/antman2/,Hispaniolan Mango,Anthracothorax dominicus,,5.8,
Apodiformes,Trochilidae,True,AVIBASE-745C796B,hoapuf1,https://birdsoftheworld.org/bow/species/hoapuf1/,Hoary Puffleg,Haplophaedia lugens,,6.9,
Apodiformes,Trochilidae,True,AVIBASE-B1DACE3B,honeme1,https://birdsoftheworld.org/bow/species/honeme1/,Honduran Emerald,Amazilia luciae,,4.5,
Apodiformes,Trochilidae,True,AVIBASE-DFFC8C88,hoovis2,https://birdsoftheworld.org/bow/species/hoovis2/,Hooded Visorbearer,Augastes lumachella,,4.0,
Apodiformes,Trochilidae,True,AVIBASE-3593CF6A,hobher2,https://birdsoftheworld.org/bow/species/hobher2/,Hook-billed Hermit,Glaucis dohrnii,,5.8,
Apodiformes,Trochilidae,True,AVIBASE-00B132B4,horsun2,https://birdsoftheworld.org/bow/species/horsun2/,Horned Sungem,Heliactin bilophus,,4.4,
Apodiformes,Apodidae,True,AVIBASE-FF79A533,horswi1,https://birdsoftheworld.org/bow/species/horswi1/,Horus Swift,Apus horus,,27.5,
Apodiformes,Apodidae,True,AVIBASE-2A241F0C,houswi1,https://birdsoftheworld.org/bow/species/houswi1/,House Swift,Apus nipalensis,,29.8,
Apodiformes,Trochilidae,True,AVIBASE-8BF8D468,humsap2,https://birdsoftheworld.org/bow/species/humsap2/,Humboldt's Sapphire,Chrysuronia humboldtii,,5.6,
Apodiformes,Trochilidae,True,AVIBASE-443B3BC2,hyavis1,https://birdsoftheworld.org/bow/species/hyavis1/,Hyacinth Visorbearer,Augastes scutatus,,3.0,
Apodiformes,Trochilidae,True,AVIBASE-0CE9F483,inawoo2,https://birdsoftheworld.org/bow/species/inawoo2/,Inagua Woodstar,Nesophlox lyrura,,2.4,
Apodiformes,Apodidae,True,AVIBASE-F14B0031,indswi1,https://birdsoftheworld.org/bow/species/indswi1/,Indian Swiftlet,Aerodramus unicolor,,11.0,
Apodiformes,Trochilidae,True,AVIBASE-E9468157,inchum1,https://birdsoftheworld.org/bow/species/inchum1/,Indigo-capped Hummingbird,Saucerottia cyanifrons,,5.0,
Apodiformes,Trochilidae,True,AVIBASE-99EDC044,jamman1,https://birdsoftheworld.org/bow/species/jamman1/,Jamaican Mango,Anthracothorax mango,,8.3,
Apodiformes,Trochilidae,True,AVIBASE-E251911A,juffir1,https://birdsoftheworld.org/bow/species/juffir1/,Juan Fernandez Firecrown,Sephanoides fernandensis,,8.7,
Apodiformes,Trochilidae,True,AVIBASE-EB1D2D33,koeher1,https://birdsoftheworld.org/bow/species/koeher1/,Koepcke's Hermit,Phaethornis koepckeae,,5.0,
Apodiformes,Trochilidae,True,AVIBASE-D6C1978F,lazsab1,https://birdsoftheworld.org/bow/species/lazsab1/,Lazuline Sabrewing,Campylopterus falcatus,,7.2,
Apodiformes,Apodidae,True,AVIBASE-0E688C13,leaswi1,https://birdsoftheworld.org/bow/species/leaswi1/,Lesser Antillean Swift,Chaetura martinica,,12.5,
Apodiformes,Apodidae,True,AVIBASE-9E39F33E,lstswi1,https://birdsoftheworld.org/bow/species/lstswi1/,Lesser Swallow-tailed Swift,Panyptila cayennensis,,21.1,
Apodiformes,Trochilidae,True,AVIBASE-94CB63F7,lesvio1,https://birdsoftheworld.org/bow/species/lesvio1/,Lesser Violetear,Colibri cyanotus,,5.9,
Apodiformes,Trochilidae,True,AVIBASE-E77089BB,coptho2,https://birdsoftheworld.org/bow/species/coptho2/,Letitia's Thorntail,Discosura letitiae,,2.8,
Apodiformes,Apodidae,True,AVIBASE-4BA9A5D1,cavswi2,https://birdsoftheworld.org/bow/species/cavswi2/,Linchi Swiftlet,Collocalia linchi,,5.9,
Apodiformes,Trochilidae,True,AVIBASE-95CAE4C3,lither2,https://birdsoftheworld.org/bow/species/lither2/,Little Hermit,Phaethornis longuemareus,,3.0,
Apodiformes,Apodidae,True,AVIBASE-D209A90C,litswi1,https://birdsoftheworld.org/bow/species/litswi1/,Little Swift,Apus affinis,,22.6,
Apodiformes,Trochilidae,True,AVIBASE-E15587CB,litwoo5,https://birdsoftheworld.org/bow/species/litwoo5/,Little Woodstar,Chaetocercus bombus,,6.5,
Apodiformes,Trochilidae,True,AVIBASE-E2EAB55E,lobher,https://birdsoftheworld.org/bow/species/lobher/,Long-billed Hermit,Phaethornis longirostris,,6.0,
Apodiformes,Trochilidae,True,AVIBASE-7DB659EF,lobsta1,https://birdsoftheworld.org/bow/species/lobsta1/,Long-billed Starthroat,Heliomaster longirostris,,6.6,
Apodiformes,Trochilidae,True,AVIBASE-0F0B7973,lother1,https://birdsoftheworld.org/bow/species/lother1/,Long-tailed Hermit,Phaethornis superciliosus,,6.3,
Apodiformes,Trochilidae,True,AVIBASE-F9C6A653,lotsyl1,https://birdsoftheworld.org/bow/species/lotsyl1/,Long-tailed Sylph,Aglaiocercus kingii,,4.8,
Apodiformes,Trochilidae,True,AVIBASE-56FF9424,lotwoo2,https://birdsoftheworld.org/bow/species/lotwoo2/,Long-tailed Woodnymph,Thalurania watertonii,,4.6,
Apodiformes,Trochilidae,True,AVIBASE-7AA56690,amtsun2,https://birdsoftheworld.org/bow/species/amtsun2/,Longuemare's Sunangel,Heliangelus clarisse,,,
Apodiformes,Trochilidae,True,AVIBASE-AB658C2D,luchum,https://birdsoftheworld.org/bow/species/luchum/,Lucifer Sheartail,Calothorax lucifer,,3.3,
Apodiformes,Apodidae,True,AVIBASE-B0A0EA81,malspi1,https://birdsoftheworld.org/bow/species/malspi1/,Madagascar Spinetail,Zoonavena grandidieri,,8.0,
Apodiformes,Trochilidae,True,AVIBASE-B1AABA96,matwoo1,https://birdsoftheworld.org/bow/species/matwoo1/,Magenta-throated Woodstar,Philodice bryantae,,3.3,
Apodiformes,Apodidae,True,AVIBASE-20022FF9,madswi1,https://birdsoftheworld.org/bow/species/madswi1/,Malagasy Black Swift,Apus balstoni,,42.8,
Apodiformes,Apodidae,True,AVIBASE-07AB7B3F,malpas1,https://birdsoftheworld.org/bow/species/malpas1/,Malagasy Palm Swift,Cypsiurus gracilis,,13.6,
Apodiformes,Trochilidae,True,AVIBASE-837E6B04,manhum1,https://birdsoftheworld.org/bow/species/manhum1/,Mangrove Hummingbird,Chrysuronia boucardi,,4.5,
Apodiformes,Trochilidae,True,AVIBASE-FBF86EEA,mashum1,https://birdsoftheworld.org/bow/species/mashum1/,Many-spotted Hummingbird,Taphrospilus hypostictus,,7.0,
Apodiformes,Apodidae,True,AVIBASE-F8E58F0F,marswi,https://birdsoftheworld.org/bow/species/marswi/,Mariana Swiftlet,Aerodramus bartschi,,7.4,
Apodiformes,Trochilidae,True,AVIBASE-7969608C,marspa1,https://birdsoftheworld.org/bow/species/marspa1/,Marvelous Spatuletail,Loddigesia mirabilis,,3.0,
Apodiformes,Apodidae,True,AVIBASE-C831C041,masswi1,https://birdsoftheworld.org/bow/species/masswi1/,Mascarene Swiftlet,Aerodramus francicus,,8.9,
Apodiformes,Apodidae,True,AVIBASE-49FEFB24,mayswi1,https://birdsoftheworld.org/bow/species/mayswi1/,Mayr's Swiftlet,Aerodramus orientalis,,13.4,
Apodiformes,Trochilidae,True,AVIBASE-DA50B42A,amtsun4,https://birdsoftheworld.org/bow/species/amtsun4/,Merida Sunangel,Heliangelus spencei,,,
Apodiformes,Trochilidae,True,AVIBASE-64C06E6B,mexher1,https://birdsoftheworld.org/bow/species/mexher1/,Mexican Hermit,Phaethornis mexicanus,,6.0,
Apodiformes,Trochilidae,True,AVIBASE-FAF780DF,mexshe1,https://birdsoftheworld.org/bow/species/mexshe1/,Mexican Sheartail,Doricha eliza,,2.5,
Apodiformes,Trochilidae,True,AVIBASE-B9BA2058,grnvie1,https://birdsoftheworld.org/bow/species/grnvie1/,Mexican Violetear,Colibri thalassinus,,5.9,
Apodiformes,Trochilidae,True,AVIBASE-E5800BE4,mexwoo1,https://birdsoftheworld.org/bow/species/mexwoo1/,Mexican Woodnymph,Eupherusa ridgwayi,,3.8,
Apodiformes,Trochilidae,True,AVIBASE-6B680669,minher1,https://birdsoftheworld.org/bow/species/minher1/,Minute Hermit,Phaethornis idaliae,,2.6,
Apodiformes,Apodidae,True,AVIBASE-90683CCB,,https://birdsoftheworld.org/bow/species/molswi5/,Moluccan Swiftlet,Aerodramus infuscatus,,13.4,
Apodiformes,Apodidae,True,AVIBASE-8630DD29,monswi2,https://birdsoftheworld.org/bow/species/monswi2/,Mossy-nest Swiftlet,Aerodramus salangana,,11.3,
Apodiformes,Apodidae,True,AVIBASE-8ACC245F,motspi1,https://birdsoftheworld.org/bow/species/motspi1/,Mottled Spinetail,Telacanthura ussheri,,32.6,
Apodiformes,Apodidae,True,AVIBASE-91429F78,motswi2,https://birdsoftheworld.org/bow/species/motswi2/,Mottled Swift,Tachymarptis aequatorialis,,92.8,
Apodiformes,Trochilidae,True,AVIBASE-42C0AED1,mouavo1,https://birdsoftheworld.org/bow/species/mouavo1/,Mountain Avocetbill,Opisthoprora euryptera,,6.2,
Apodiformes,Apodidae,True,AVIBASE-942DE41C,mouswi2,https://birdsoftheworld.org/bow/species/mouswi2/,Mountain Swiftlet,Aerodramus hirundinaceus,,10.1,
Apodiformes,Trochilidae,True,AVIBASE-9ECA2AFB,mouvel1,https://birdsoftheworld.org/bow/species/mouvel1/,Mountain Velvetbreast,Lafresnaya lafresnayi,,5.3,
Apodiformes,Hemiprocnidae,True,AVIBASE-C689BD7E,moutre1,https://birdsoftheworld.org/bow/species/moutre1/,Moustached Treeswift,Hemiprocne mystacea,,70.1,
Apodiformes,Trochilidae,True,AVIBASE-A99D6174,napsab1,https://birdsoftheworld.org/bow/species/napsab1/,Napo Sabrewing,Campylopterus villaviscensio,,7.4,
Apodiformes,Trochilidae,True,AVIBASE-142F4F29,nateme2,https://birdsoftheworld.org/bow/species/nateme2/,Narrow-tailed Emerald,Chlorostilbon stenurus,,3.4,
Apodiformes,Trochilidae,True,AVIBASE-48C9549A,nebmet1,https://birdsoftheworld.org/bow/species/nebmet1/,Neblina Metaltail,Metallura odomae,,5.1,
Apodiformes,Trochilidae,True,AVIBASE-ACCDFD22,nebher1,https://birdsoftheworld.org/bow/species/nebher1/,Needle-billed Hermit,Phaethornis philippii,,5.0,
Apodiformes,Apodidae,True,AVIBASE-2103011F,nyaswi1,https://birdsoftheworld.org/bow/species/nyaswi1/,Nyanza Swift,Apus niansae,,32.5,
Apodiformes,Trochilidae,True,AVIBASE-D3AA7BB0,oashum1,https://birdsoftheworld.org/bow/species/oashum1/,Oasis Hummingbird,Rhodopis vesper,,3.8,
Apodiformes,Trochilidae,True,AVIBASE-F6C75582,blchum2,https://birdsoftheworld.org/bow/species/blchum2/,Oaxaca Hummingbird,Eupherusa cyanophrys,,4.8,
Apodiformes,Trochilidae,True,AVIBASE-7D513D31,olitho1,https://birdsoftheworld.org/bow/species/olitho1/,Olivaceous Thornbill,Chalcostigma olivaceum,,8.2,
Apodiformes,Trochilidae,True,AVIBASE-ACC50DCF,olshum1,https://birdsoftheworld.org/bow/species/olshum1/,Olive-spotted Hummingbird,Talaphorus chlorocercus,,4.6,
Apodiformes,Trochilidae,True,AVIBASE-B9ADD845,ortsun1,https://birdsoftheworld.org/bow/species/ortsun1/,Orange-throated Sunangel,Heliangelus mavors,,4.2,
Apodiformes,Trochilidae,True,AVIBASE-F61125C8,gybsab4,https://birdsoftheworld.org/bow/species/gybsab4/,Outcrop Sabrewing,Campylopterus calcirupicola,,8.3,
Apodiformes,Apodidae,True,AVIBASE-FF57D121,palswi1,https://birdsoftheworld.org/bow/species/palswi1/,Palau Swiftlet,Aerodramus pelewensis,,13.4,
Apodiformes,Trochilidae,True,AVIBASE-0636BA02,pabher1,https://birdsoftheworld.org/bow/species/pabher1/,Pale-bellied Hermit,Phaethornis anthophilus,,5.9,
Apodiformes,Apodidae,True,AVIBASE-33352866,parswi1,https://birdsoftheworld.org/bow/species/parswi1/,Pale-rumped Swift,Chaetura egregia,,23.4,
Apodiformes,Trochilidae,True,AVIBASE-488FDA28,patbar1,https://birdsoftheworld.org/bow/species/patbar1/,Pale-tailed Barbthroat,Threnetes leucurus,,5.6,
Apodiformes,Apodidae,True,AVIBASE-332BC664,palswi3,https://birdsoftheworld.org/bow/species/palswi3/,Pallid Swift,Apus pallidus,>10?,41.9,multi-sensor
Apodiformes,Apodidae,True,AVIBASE-BC8996E2,papnee1,https://birdsoftheworld.org/bow/species/papnee1/,Papuan Spinetail,Mearnsia novaeguineae,,32.6,
Apodiformes,Trochilidae,True,AVIBASE-FF8E6E09,peacoq1,https://birdsoftheworld.org/bow/species/peacoq1/,Peacock Coquette,Lophornis pavoninus,,3.0,
Apodiformes,Trochilidae,True,AVIBASE-5A77A647,permet1,https://birdsoftheworld.org/bow/species/permet1/,Perija Metaltail,Metallura iracunda,,3.9,
Apodiformes,Trochilidae,True,AVIBASE-ED9636C0,gobsta2,https://birdsoftheworld.org/bow/species/gobsta2/,Perija Starfrontlet,Coeligena consita,,,
Apodiformes,Trochilidae,True,AVIBASE-BDFF6CEB,perpie1,https://birdsoftheworld.org/bow/species/perpie1/,Peruvian Piedtail,Phlogophilus harterti,,2.7,
Apodiformes,Trochilidae,True,AVIBASE-A0A70C2E,boorat2,https://birdsoftheworld.org/bow/species/boorat2/,Peruvian Racket-tail,Ocreatus peruanus,,,
Apodiformes,Trochilidae,True,AVIBASE-5382241A,pershe2,https://birdsoftheworld.org/bow/species/pershe2/,Peruvian Sheartail,Thaumastura cora,,1.9,
Apodiformes,Apodidae,True,AVIBASE-5B67443F,phinee1,https://birdsoftheworld.org/bow/species/phinee1/,Philippine Spinetail,Mearnsia picina,,42.5,
Apodiformes,Apodidae,True,AVIBASE-E1E2B0EB,phiswi1,https://birdsoftheworld.org/bow/species/phiswi1/,Philippine Swiftlet,Aerodramus mearnsi,,11.3,
Apodiformes,Trochilidae,True,AVIBASE-79CC5B96,pitbri1,https://birdsoftheworld.org/bow/species/pitbri1/,Pink-throated Brilliant,Heliodoxa gularis,,6.3,
Apodiformes,Trochilidae,True,AVIBASE-1AA6F28B,ruchum1,https://birdsoftheworld.org/bow/species/ruchum1/,Pirre Hummingbird,Goldmania bella,,3.4,
Apodiformes,Apodidae,True,AVIBASE-59A5A24E,plaswi1,https://birdsoftheworld.org/bow/species/plaswi1/,Plain Swift,Apus unicolor,,22.5,
Apodiformes,Trochilidae,True,AVIBASE-FB0419E0,plbeme1,https://birdsoftheworld.org/bow/species/plbeme1/,Plain-bellied Emerald,Chrysuronia leucogaster,,4.7,
Apodiformes,Trochilidae,True,AVIBASE-CFE2C8C8,plcsta,https://birdsoftheworld.org/bow/species/plcsta/,Plain-capped Starthroat,Heliomaster constantii,,7.3,
Apodiformes,Trochilidae,True,AVIBASE-3338E424,plaher1,https://birdsoftheworld.org/bow/species/plaher1/,Planalto Hermit,Phaethornis pretrei,,5.6,
Apodiformes,Apodidae,True,AVIBASE-5AF6B3D9,pltswi1,https://birdsoftheworld.org/bow/species/pltswi1/,Plume-toed Swiftlet,Collocalia affinis,,5.9,
Apodiformes,Apodidae,True,AVIBASE-4544C16E,,,Polynesian Swiftlet,Aerodramus leucophaeus,,13.4,
Apodiformes,Trochilidae,True,AVIBASE-E985A051,pureme1,https://birdsoftheworld.org/bow/species/pureme1/,Puerto Rican Emerald,Riccordia maugaeus,,3.1,
Apodiformes,Trochilidae,True,AVIBASE-3C70A96A,antman3,https://birdsoftheworld.org/bow/species/antman3/,Puerto Rican Mango,Anthracothorax aurulentus,,,
Apodiformes,Apodidae,True,AVIBASE-0685479A,purnee1,https://birdsoftheworld.org/bow/species/purnee1/,Purple Needletail,Hirundapus celebensis,,180.0,
Apodiformes,Trochilidae,True,AVIBASE-F1B1E02E,pubsun1,https://birdsoftheworld.org/bow/species/pubsun1/,Purple-backed Sunbeam,Aglaeactis aliciae,,7.0,
Apodiformes,Trochilidae,True,AVIBASE-B2CD184B,pubtho1,https://birdsoftheworld.org/bow/species/pubtho1/,Purple-backed Thornbill,Ramphomicron microrhynchum,,3.6,
